y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
-0.91,-2.135,1.687,0.468,0.244,0.559,-0.817,-0.588,0.511,-0.272,1.48,0.467,0.114,0.618,0.912,0.865,-0.041,0.975,-2.094,0.286,0.818,0.591,0.191,0.846,-0.567,1.16,1.577,0.333,1.482,-1.261,-0.146,0.399,0.627,1.362,2.036,-0.496,0.516
-1.333,0.716,0.821,-0.037,0.021,0.518,-0.27,-0.155,-0.278,-0.88,0.057,-1.888,-1.292,-1.771,-3.84,-3.338,-0.074,2.441,-2.616,0.07,-0.453,0.324,-0.81,0.276,-1.279,-0.828,-0.288,-0.052,0.528,0.442,-0.156,-0.154,0.807,0.304,1.869,0.339,-0.612
-0.464,-1.57,-0.9,-0.136,-0.503,-2.009,0.746,0.763,1.086,0.538,0.325,0.525,1.879,2.515,1.985,-0.184,0.645,0.533,-0.379,0.252,-0.005,-0.433,-0.141,0.668,1.193,-0.093,-1.765,0.827,1.292,-0.004,-0.698,0.205,1.817,0.497,-0.124,2.038,1.768
0.201,-0.609,-1.679,0.144,-1.118,-2.314,-1.359,-0.144,-0.827,-0.996,-0.726,-1.838,-2.549,-0.159,-3.282,-2.758,-0.426,-6.375,-3.902,-0.678,0.623,-1.491,-1.364,-1.065,0.062,-1.261,0.975,1.462,-1.007,-1.281,0.313,-0.245,0.273,-0.626,0.511,-1.024,-1.188
-0.725,-0.474,0.046,-1.484,-0.293,0.085,0.001,-0.67,-0.387,1.26,-0.652,0.407,-0.705,0.117,-4.174,-5.139,-0.275,-1.028,-7.979,-0.043,-0.264,0.84,0.138,-0.978,-1.58,-1.074,-0.96,-1.658,0.358,0.453,-0.307,-0.052,0.479,0.054,1.097,-0.99,0.244
0.455,0.843,2.27,1.343,0.631,1.439,-0.346,1.679,0.142,1.262,-0.787,2.71,1.104,0.306,-1.342,-1.769,0.74,5.047,7.278,0.188,0.382,0.858,1.766,-0.198,0.558,0.572,-0.578,-1.701,-0.059,-0.76,0.32,-0.505,-1.127,-0.838,-0.653,-0.121,0.354
0.069,-0.277,-0.184,-1.191,-0.488,0.12,-0.875,-2.254,-0.113,-1.351,1.049,0.966,-1.384,-0.291,-1.544,-2.595,0.355,0.927,-1.834,0.051,-1.05,-1.654,-1.06,2.848,-0.952,-0.337,0.819,-2.215,0.423,-0.932,-1.222,-0.568,-1.025,-0.997,-1.139,0.018,0.932
-1.171,-0.833,0.322,-0.381,-0.426,1.222,-0.601,-2.005,0.303,0.046,-0.477,-0.288,-0.118,0.31,-0.68,-2.102,0.92,1.661,7.181,0.334,-1.035,-0.956,1.411,1.976,-0.975,0.334,0.361,-0.429,-0.928,0.348,-1.148,0.582,0.469,0.058,0.442,0.268,1.516
0.327,-2.049,1.624,0.051,0.033,0.553,0.762,-0.544,-1.083,-1.085,-1.39,-0.866,-0.053,-2.36,-2.614,-2.689,-0.074,1.379,7.544,0.008,-0.643,-0.029,0.493,0.333,0.69,0.515,-1.548,1.807,1.236,-0.386,0.756,1.216,-1.742,0.005,0.31,-0.385,0.937
-2.47,-1.554,-2.375,-1.778,0.172,-2.112,-2.609,-3.551,-2.319,-3.517,0.242,-1.045,-0.822,-2.006,1.414,0.893,-0.918,-0.649,-5.536,-0.184,-1.205,-0.249,-0.627,1.023,-0.44,-1.062,0.513,-0.936,-2.639,-0.006,-0.787,-1.496,0.056,-1.514,0.664,-1.377,-3.041
0.041,0.278,-0.378,0.181,0.563,1.369,-1.372,-0.452,0.746,0.46,0.035,0.842,1.659,0.121,3.266,-2.107,-1.01,-3.852,1.06,0.276,0.544,-1.741,0.477,-1.236,-1.041,-0.985,0.037,0.19,-0.287,0.736,0.137,-0.993,-0.73,-0.404,0.291,-0.975,-0.022
0.097,0.551,-0.672,-0.597,-0.705,-0.718,0.471,-2.415,-0.581,0.447,-1.427,-0.99,-1.51,-1.81,-2.076,-1.351,-0.555,-4.208,-5.885,-0.313,-2.051,0.284,0.037,0.761,-0.493,-0.957,-1.624,1.034,1.587,-0.95,0.323,1.114,-0.364,-1.396,-0.906,-2.435,-1.961
0.234,1.634,-0.096,0.397,1.309,0.303,0.1,2.422,2.022,0.919,-0.778,0.272,0.268,0.597,1.73,-1.2,0.528,-4.763,5.483,0.16,-1.107,1.289,0.217,0.387,-0.024,-0.119,-1.311,0.429,0.009,-0.543,0.326,-1.266,-0.641,-0.31,-0.661,-1.76,-1.189
-1.118,-0.554,-0.492,-0.173,-0.606,-2.108,0.817,-3.171,-0.311,1.346,-0.839,-0.751,-1.09,-2.488,0.418,-0.641,0.507,-0.481,-4.256,-0.293,-0.479,-1.532,-0.601,1.312,-1.109,-0.956,0.288,0.936,-2.09,-1.485,-1.262,-0.075,-1.757,-1.472,0.666,-0.675,-2.407
2.192,1.123,1.354,1.162,1.074,0.07,2.358,1.33,0.694,0.863,1.403,2.372,2.519,2.488,1.715,1.136,0.262,0.365,1.352,0.47,1.796,3.493,1.296,-0.024,1.878,0.16,-0.737,0.85,0.712,1.104,1.349,0.653,1.492,1.495,1.722,0.255,0.534
0.379,0.396,-0.626,0.472,1.388,0.204,0.45,2.065,1.891,-1.132,0.658,-1.351,-0.582,-0.904,-4.427,2.301,0.095,0.147,2.928,-0.076,0.696,1.015,0.559,0.221,0.121,-0.544,-0.462,-0.588,-0.159,-0.521,-1.844,-1.386,-0.728,0.319,1.203,1.026,-0.392
0.966,0.815,0.411,0.713,-0.093,-0.126,-0.703,-2.302,0.022,0.199,-1.409,-0.683,-0.447,-1.246,-3.08,2.188,-0.698,-0.804,-5.009,-0.374,-0.998,1.312,0.211,-0.426,-0.428,-0.354,0.077,-0.002,-1.068,1.403,-0.238,0.622,1.268,0.633,-0.9,0.445,-0.089
-1.455,-1.537,-0.459,-0.218,-0.08,-1.516,0.12,-2.739,-0.144,-1.151,-0.835,-0.888,-0.383,-1.133,-0.91,-2.17,0.157,0.734,-4.894,-0.102,-0.197,-1.348,-1.922,1.63,-0.385,0.684,0.611,-0.338,0.29,-0.219,-0.148,0.602,0.608,0.624,1.693,0.562,0.279
1.064,-2.115,-1.219,-0.552,0.332,-2.095,-1.204,-2.488,-2.392,0.506,0.699,0.471,-0.65,0.586,5.251,0.034,-0.281,-1.338,0.589,0.217,-0.663,0.854,-0.569,0.112,0.424,0.539,0.375,0.165,-1.171,-0.48,-1.217,-0.722,0.365,-0.596,0.41,0.294,0.288
0.197,-0.834,-0.189,0.392,-1.47,-1.033,-0.287,-1.529,-1.271,-0.865,-1.792,1.265,-0.85,0.745,-1.182,-0.486,-0.091,-1.146,1.617,-0.038,0.322,0.245,1.01,-2.43,0.399,-1.464,-1.386,0.199,-1.196,0.191,-0.11,-0.441,0.051,0.242,-1.247,-0.409,0.281
-2.316,-1.889,-3.4,-2.223,-0.659,-1.039,-2.596,-1.569,-4.646,-2.381,-1.441,-3.039,-1.547,-2.081,-4.939,-4.11,-0.738,-0.744,-7.263,-0.387,-0.914,-1.319,-2.778,-0.335,-2.254,-0.708,-0.881,-2.616,-0.206,-1.462,-1.769,-0.312,-1.501,-1.171,-3.027,-3.122,-0.823
-0.141,0.664,-0.346,0.044,-0.429,-0.462,-0.697,-1.44,-0.09,0.19,0.524,0.519,1.424,1.149,0.199,-0.714,-0.09,4.742,-1.067,0.25,0.04,-0.397,-0.223,-0.213,-0.795,0.388,-1.42,-1.019,0.559,-0.378,-0.347,-0.236,-0.413,-0.19,-0.26,-1.664,-0.567
-0.164,0.28,-1.116,-0.499,0.101,-0.826,0.741,-1.042,-1.973,-0.205,-0.874,-1.416,-0.699,-0.427,-0.231,0.955,0.094,-1.444,3.99,-0.034,0.34,-3.174,-0.532,1.246,-0.478,-0.569,1.405,-2.271,-2.05,-2.513,-2.228,0.693,-0.531,-0.237,-1.007,-2.08,-1.318
0.329,0.215,0.106,-1.328,-0.618,-0.988,0.637,-0.945,0.134,-0.496,-0.452,0.243,-1.2,0.631,1.354,-1.032,0.232,-3.04,-0.287,0.143,-0.182,-0.165,0.37,0.804,-0.741,-0.056,0.18,-2.355,-1.561,-0.34,-1.624,-0.574,0.124,-0.807,-0.442,-0.096,-1.825
1.33,-0.515,1.129,-0.29,1.537,1.499,1.115,2.511,-0.705,2.001,1.124,0.853,1.072,0.311,0.995,2.534,1.135,7.579,-0.511,0.525,1.521,0.507,1.671,-1.188,0.107,1.042,0.533,0.956,2.32,0.688,1.571,0.792,-0.659,-0.4,0.922,-0.576,0.843
0.766,0.681,0.305,-0.743,0.931,-1.038,-0.403,0.243,0.548,0.445,1.187,0.863,0.828,-0.013,-0.184,-2.966,-0.582,-0.993,6.165,0.034,0.822,1.427,1.5,2.009,0.136,0.641,2.353,-1.262,1.013,0.551,1.992,0.744,1.189,1.378,1.793,0.899,1.585
-0.005,1.446,1.133,-0.09,-0.255,-0.194,-0.369,0.087,0.528,-0.682,0.184,0.631,1.153,0.219,-1.17,-1.68,0.521,-1.096,-2.453,-0.02,-0.043,-1.695,-0.189,-0.919,0.006,0.194,2.13,-0.964,2.765,1.744,1.131,-0.125,0.58,0.062,0.554,0.154,-0.319
-1.868,0.139,0.56,-0.728,-1.549,-0.181,0.503,-1.498,-0.153,-1.083,1.3,-1.066,-0.497,0.669,1.144,2.358,-0.293,2.626,4.166,0.089,-0.126,0.106,-0.36,-1.601,0.07,-1.174,0.637,-0.016,-0.205,-1.189,-0.941,-0.445,0.574,0.9,1.227,-0.8,0.007
1.17,0.698,1.367,-0.384,0.964,-0.071,-0.67,0.485,0.933,0.348,0.567,0.059,-0.86,1.301,-2.535,3.578,1.249,0.904,4.083,0.037,1.576,0.636,1.187,-1.436,1.867,0.536,0.668,-0.445,1.268,0.251,0.983,-0.005,0.749,0.024,-1.211,-0.922,2.057
-0.298,-2.261,-0.324,-1.071,-0.929,-1.675,-2.159,-2.72,-1.792,-1.015,-1.239,-0.201,-0.287,-1.069,-1.48,-1.246,-0.521,-3.522,1.027,0.083,0.61,0.448,0.096,1.035,0.243,-0.502,1.653,0.315,0.394,-1.981,-0.032,-1.055,-1.478,-0.679,-0.322,-0.739,0.564
1.253,-0.47,-0.397,0.022,-1.072,-0.339,-0.905,0.926,-1.265,0.617,1.354,0.967,0.851,-0.187,1.391,2.755,-0.217,0.03,-2.344,0.107,-0.586,0.757,-0.255,-0.833,-1.538,0.377,-0.84,-0.94,-0.625,0.18,-0.298,-1.706,0.665,-1.159,1.324,0.079,0.452
-0.357,-2.096,-0.506,0.728,-0.798,0.153,-1.384,1.368,-0.775,-0.128,-1.257,-1.23,0.052,-0.173,-1.202,-2.81,-0.588,-1.064,-3.953,-0.241,-1.187,-2.585,-2.134,-1.43,-2.893,-2.762,-2.851,-3.128,0.289,-1.514,-1.564,0.515,0.009,-0.636,-1.255,-0.318,-1.086
-2.34,-1.384,-2.305,-1.309,-2.372,-2.799,-3.427,-3.534,-0.542,-1.171,-1.645,-0.844,-2.433,-2.34,-3.036,-4.632,-0.873,-2.013,-7.554,-0.617,-1.31,-0.193,-1.339,0.53,-0.178,-0.395,-0.709,-1.495,0.079,-1.512,-0.359,-0.54,-2.214,-1.135,-1.594,-0.814,-1.952
1.114,0.811,0.46,-0.404,1.233,-1.071,1.899,0.595,0.51,1.977,0.277,-1.29,0.228,-1.066,0.074,-2.804,-1.092,-1.385,3.444,0.034,-1.581,-0.785,-0.292,-2.268,-1.46,-1.291,-1.166,1.821,2.053,1.044,-0.904,-0.591,-0.977,-0.574,-0.376,-1.24,-0.109
0.789,-0.113,-0.364,0.072,0.41,0.272,0.891,-1.22,-1.69,0.19,1.217,-0.718,0.787,-0.458,0.13,0.607,0.364,-0.362,2.773,0.009,0.255,1.6,-0.008,-0.536,0.711,0.868,-0.97,0.544,-0.715,0.724,0.302,1.283,0.693,-0.001,-0.063,0.716,0.014
-1.16,-0.202,0.622,-0.382,-0.484,0.086,0.692,1.126,0.958,0.603,1.411,0.638,1.528,1.165,-0.06,1.533,0.57,3.141,3.894,0.06,0.242,1.986,1.898,-0.482,-0.12,1.506,0.516,1.425,1.985,-0.729,-0.183,1.356,0.702,0.457,-0.042,2.106,-0.123
-1.707,-1.475,-0.952,-1.773,-1.918,-0.21,-1.056,0.078,-0.676,-1.042,-0.055,-0.944,-1.413,-0.113,-0.672,-2.022,-0.287,-4.986,-4.658,-0.137,-0.58,-1.37,-1.286,-1.1,0.574,-1.43,-0.802,-2.618,-1.76,-2.246,-0.869,-1.167,-1.57,-0.085,1.209,-1.998,-1.882
-1.205,-0.361,-1.294,-0.914,-1.218,-0.088,-0.407,0.362,0.118,-0.157,0.538,2.116,1.76,2.887,-0.64,-0.902,-0.241,3.501,7.062,0.209,0.252,-2.147,-0.098,-0.483,0.249,-2.385,-0.228,-0.963,-1.55,-0.063,-0.045,-0.754,-2.344,0.35,-0.243,-1.224,-2.041
-1.008,-1.345,-1.084,-2.049,-1.785,-3.467,-1.517,-1.608,-0.687,-0.16,-0.172,-0.555,-1.649,-1.217,-0.844,-0.237,-0.624,-3.052,-5.011,-0.339,-0.924,0.678,0.303,0.468,-0.969,-0.565,1.069,-1.767,-2.691,-1.322,-1.817,-2.354,-0.842,-0.435,-0.19,-0.762,-3.587
-0.044,-0.35,0.459,-1.274,-0.145,-0.447,-1.084,-1.816,0.181,-0.464,-0.883,-0.719,0.447,0.469,0.902,-1.497,0.75,-3.019,-3.56,-0.047,-0.592,1.644,1.499,0.693,3.131,1.242,-0.643,-1.361,-0.876,0.916,0.156,-0.311,-0.971,-0.635,-1.081,-0.194,-1.186
1.95,1.343,1.111,-0.567,0.911,-0.933,0.432,1.103,0.127,0.219,0.411,0.299,0.188,1.012,0.601,2.61,0.142,-0.409,-0.453,0.182,0.269,0.794,0.98,1.349,1.015,0.224,2.516,0.982,-0.979,0.649,0.939,-0.249,-0.363,1.653,1.721,1.012,0.846
-1.723,-0.802,-0.511,-0.641,-0.949,-0.089,-1.224,-0.953,-0.715,0.502,1.279,1.512,-0.59,-0.86,1.931,0.339,0.509,4.492,1.07,0.197,1.211,-0.214,0.098,0.337,0.017,-0.132,0.148,1.471,1.321,-0.29,-1.08,1.22,-0.426,-0.286,-0.884,-0.658,-0.149
2.418,0.286,1.855,1.763,0.863,2.3,1.487,1.361,-1.476,-0.201,0.236,0.31,0.331,1.946,2.414,-0.013,0.048,0.849,3.814,0.031,-1.004,-0.037,0.35,-1.617,1.223,0.301,-0.499,1.014,2.667,0.298,0.6,2.175,2.106,1.176,-0.246,1.178,2.594
-0.702,-1.457,-0.8,0.635,-1.44,-1.083,-0.858,-0.291,-0.491,0.03,0.982,1.48,0.868,-0.391,-1.988,-3.086,-0.218,-4.046,-2.238,0.081,-0.462,0.19,0.342,-0.39,-1.055,0.33,0.635,0.653,-0.346,0.799,0.617,0.522,-0.791,-1.032,1.016,0.415,-0.307
0.718,0.512,0.291,0.755,0.467,2.759,0.402,0.545,-0.691,0.991,1.594,0.932,0.131,-2.306,1.252,2.138,0.758,9.07,0.929,0.25,3.399,1.835,0.942,2.107,0.853,1.2,1.77,0.224,0.404,-1.635,-0.012,2.461,1.615,1.535,-0.415,1.064,1.441
-0.046,0.679,-1.008,0.216,-0.699,-1.28,-1.536,-0.66,0.262,-0.67,-0.543,-2.142,0.015,1.184,0.636,0.597,-0.384,-0.145,-1.919,0,0.523,-0.248,-0.112,-2.744,-1.823,-1.451,-1.938,-2.533,-1.79,-1.904,-1.392,-0.085,-0.541,-0.728,-0.872,-0.774,-1.6
0.738,1.632,2.392,0.981,0.013,-1.48,0.05,0.012,0.611,-1.432,0.494,-1.24,-0.035,1.125,1.402,-1.441,-0.147,-3.894,-2.822,-0.158,1.405,-1.183,-1.017,-2.594,0.618,0.354,-0.755,2.779,2.307,2.005,2.512,0.672,0.689,-0.032,-0.203,-0.526,-0.846
-1.168,-1.069,-1.695,-1.016,-1.43,-1.267,-0.483,-0.316,-1.466,-2.051,-1.212,1.634,0.242,-1.783,-3.443,-1.13,0.267,-0.662,2.842,-0.065,1.705,-1.775,0.072,0.775,-1.595,-1.213,-0.56,-2.874,-2.809,-1.387,-0.222,-0.998,-0.833,0.333,-1.161,0.339,-1.94
-1.252,-0.755,-1.076,-1.402,-1.094,-3.218,-2.114,-2.347,-3.034,-0.906,-0.578,-1.173,-2.275,-0.95,-4.361,-3.165,-0.905,-3.146,-7.806,-0.482,-3.044,-1.57,-0.746,1.021,-1.003,-0.747,1.071,-2.804,-1.682,-1.596,-2.113,-0.44,-3.321,-3.413,-2.706,-3.347,-3.329
0.709,0.452,-0.2,0.028,1.656,-0.17,1.852,0.935,0.235,2.209,1.743,0.438,0.905,0.805,-0.237,2.77,-0.206,3.21,4.396,0.05,0.613,0.827,-0.582,-0.315,1.581,0.743,-0.761,2.105,-0.882,-0.698,0.065,-1.202,1.388,0.08,-0.52,0.509,2.748
1.402,1.27,0.473,0.397,0.487,-1.322,1.038,1.413,-1.248,0.748,1.145,1.162,1.014,-0.132,2.069,3.49,0.7,6.379,4.415,-0.07,3.06,2.372,2.999,0.272,3.033,2.397,0.357,3.166,2.225,0.513,0.428,1.812,1.839,1.17,1.841,2.887,1.049
0.816,-0.004,-2.52,-0.047,0.268,-0.281,-2.855,-2.209,-2.003,-1.217,0.027,0.821,1.549,2.042,1.627,-0.11,-0.079,-2.316,-0.797,0.293,0.804,1.102,1.237,1.334,2.861,1.334,0.936,0.667,0.158,0.672,-1.927,0.622,0.154,0.272,0.423,0.158,0.124
-0.441,0.456,-1.174,0.138,-1.164,-0.381,-0.746,-0.027,-0.573,-0.276,0.319,0.753,-1.899,-0.547,-0.399,1.803,0.023,-5.84,-0.199,-0.01,0.506,2.289,-0.009,2.774,-0.184,0.9,0.539,-2.09,-1.818,-0.805,-0.301,-0.058,1.286,-0.67,-1.006,-0.606,-1.571
0.962,-0.206,0.425,1.432,1.247,-0.344,0.106,-0.746,1.059,-0.476,1.154,-0.582,0.021,0.384,0.477,1.232,0.223,2.705,4.484,0.236,-1.388,0.135,-1.804,-0.676,-1.094,-0.173,0.507,-0.548,-0.858,-1.461,-0.862,-2.01,0.513,-0.312,0.366,0.099,-0.741
-0.685,0.462,-0.125,0.493,-0.506,0.467,-0.144,-0.412,0.692,0.189,-0.943,-1.665,-1.69,-1.433,-0.477,-3.057,-0.669,-2.422,-2.873,-0.18,-2.045,-2.206,-2.303,-0.636,-1.601,-1.959,-1.29,-0.989,-0.553,-1.778,-2.758,0.36,-2.102,-1.521,-1.314,-1.778,-0.771
-0.308,-1.598,-0.078,-0.2,-0.317,0.078,0.174,-2.551,-0.885,-0.034,-0.098,0.165,1.97,0.501,-2.224,-3.651,0.777,-3.465,8.968,-0.329,0.205,0.143,0.491,0.26,0.024,2.088,0.74,0.137,1.794,-0.084,-1.179,0.382,-0.831,-1.195,-0.076,-0.556,-0.754
-1.74,-1.188,-0.514,-1.092,-1.421,-1.411,-1.71,-1.547,-2.447,-0.917,-1.58,-1.358,-3.063,-1.695,-2.521,-2.037,-2.079,0.813,-6.117,-0.05,-1.437,-1.507,-1.432,0.201,0.677,0.003,1.095,1.055,-1.493,-0.164,-0.067,0.061,-2.331,-1.026,-1.472,-0.251,-1.305
-0.684,-0.433,-3.697,-0.66,-1.292,0.748,-0.077,-0.113,-2.133,-1.191,-0.228,-1.588,-1.378,-3.203,-0.943,-0.68,-0.238,1.1,-6.068,0.196,-0.251,0.147,-0.702,-0.077,-0.283,-1.014,-1.352,-0.173,-0.957,-0.871,0.253,0.567,-1.45,0.224,-0.363,-1.165,-0.433
-0.675,0.273,-0.208,-1.973,-0.633,-0.735,-1.15,-1.921,0.768,-1.437,-0.454,-1.332,-0.358,-0.808,-2.353,0.551,0.48,-1.068,3.856,-0.261,-0.831,0.553,-1.798,1.461,-0.274,0.153,1.628,-0.555,-3.873,0.738,-0.43,-0.787,-0.17,0.032,0.899,-0.338,-0.097
-0.026,0.752,0.916,1.526,0.381,1.108,1.411,2.07,1.373,1.385,0.327,2.586,1.49,0.325,0.125,1.409,-0.013,1.543,2.996,0.028,1.199,-0.06,-0.118,0.582,1.451,1.853,0.864,2.189,2.951,2.542,2.397,1.671,0.865,0.285,4.519,1.166,-0.035
-1.67,-1.959,-0.941,-0.278,-0.196,0.79,-1.562,-1.863,0.327,-0.756,-0.941,-0.653,0.692,-1.096,1.322,-1.06,-0.369,1.453,-0.981,-0.061,-0.707,-0.931,-2.969,-1.271,-0.361,-0.945,-3.134,0.087,0.749,-1.081,-0.31,-0.654,-2.333,-1.176,-0.216,-0.422,-0.19
1.008,0.407,-0.776,1.018,0.108,1.393,0.505,-2.071,1.896,0.879,1.636,2.166,2.119,1.655,3.177,4.228,1.176,5.009,5.304,0.64,2.151,0.913,1.634,2.704,1.796,1.057,0.142,4.015,2.833,2.328,1.076,1.129,0.515,1.477,1.656,1.172,2.642
-1.66,-0.66,1.103,-0.153,-0.096,1.146,0.276,-0.143,-0.174,0.338,0.334,-0.326,0.175,0.057,-0.079,-1.28,-0.473,-0.522,-4.432,0.204,-0.557,-0.774,-0.609,-0.301,-0.009,-0.415,1.139,0.538,-0.563,-1.15,-0.176,1.182,0.728,0.388,0.083,0.49,0.591
-1.015,-0.136,-1.271,-0.903,-0.856,-0.224,-0.877,0.95,-1.395,-1.5,-0.128,-1.44,-1.783,-0.17,-0.37,-3.871,0.482,0.798,-0.372,0.04,-0.507,-0.566,-1.372,1.095,-0.533,-0.577,0.535,-0.546,-2.957,-1.37,0.024,-1.403,0.044,-1.147,-1.454,-0.803,-0.085
0.519,-0.239,-0.441,0.253,1.607,-0.389,0.782,-1.069,1.022,0.729,-0.216,1.776,0.225,0.835,1.033,1.506,0.4,2.489,4.846,-0.078,0.088,1.317,-0.385,0.213,0.912,1.984,0.884,-0.163,0.451,2.061,0.734,-1.312,-0.418,0.059,0.753,-0.092,-1.068
-0.626,-0.55,-0.337,-0.869,-0.453,-2.575,-0.469,-0.728,-0.92,-2.808,-0.636,0.239,-0.239,0.316,1.525,-4.96,-0.188,-1.874,-5.017,-0.219,0.232,-0.153,0.08,2.289,0.65,0.353,2.064,-0.865,0.12,-1.63,0.321,-0.668,-0.483,0.441,-0.889,0.872,-1.4
0.695,0.018,-0.46,1.147,0.014,2.142,0.044,1.059,0.443,0.517,-1.376,0.206,0.339,2.148,2.524,-0.838,-0.186,3.031,-1.062,0.098,-0.548,0.488,-0.201,-2.002,0.023,-0.779,-0.332,-0.628,0.314,-0.835,-1.796,-0.634,1.473,0.636,-0.219,0.377,1.142
0.682,-0.02,0.337,0.577,0.887,0.949,-0.12,-1.511,-1.043,0.343,-0.999,0.563,0.821,-2.209,-1.272,4.864,-0.427,-5.018,-4.208,-0.15,2.92,-0.374,-0.184,0.098,-0.044,1.413,1.874,0.993,0.714,-0.079,-0.896,0.107,0.581,0.15,1.176,0.309,0.399
0.574,0.871,2.126,1.717,0.62,0.3,2.224,1.276,2.061,0.397,0.187,-0.028,1.367,-0.992,2.409,1.645,-0.155,-0.633,3.514,-0.16,0.331,0.504,1.375,0.131,0.5,1.04,0.329,0.955,2.016,0.256,0.335,0.576,-0.525,0.202,1.052,0.493,-0.883
0.703,0.191,0.209,0.187,-1.655,-0.079,-0.24,-1.815,-2.329,-0.733,0.376,1.134,1.866,0.609,-0.05,-1.878,-0.03,-1.439,1.561,0.219,-1.285,-1.196,-1.005,-0.985,-1.895,0.149,-1.447,-0.846,-0.975,-0.664,0.265,-1.544,-1.509,-0.562,-0.553,-0.536,1.593
-0.051,1.156,-1.091,-0.444,-1.071,-1.201,2.163,1.472,-1.071,-0.767,-0.617,-0.427,-0.75,2.309,-1.085,0.048,-0.4,-0.061,-4.586,0.109,0.216,0.972,0.143,-0.323,1.538,1.288,-1.593,-0.088,0.456,0.421,0.022,1.227,0.11,0.319,0.225,1.461,-0.162
-1.573,-0.936,-2.476,-1.427,-0.984,-0.42,-2.452,-0.65,0.012,-1.42,-1.652,-1.427,-1.172,-0.686,-0.13,-4.476,-1.237,-3.228,-3.153,0.088,-2.921,-1.744,-1.368,-0.988,-1.621,-2.942,-1.295,-0.251,-0.843,-0.539,-0.991,-0.534,-3.489,-0.86,-1.365,-2.289,-2.509
-0.678,0.85,0.386,0.413,0.986,1.077,1.435,1.069,1.504,1.808,-0.597,0.393,0.279,-0.767,-2.015,-0.892,-0.857,-3.296,-2.183,-0.229,-0.371,0.489,0.982,-0.597,0.244,-0.38,-0.832,-0.108,0.889,0.047,1.103,0.913,0.26,-0.181,0.506,-0.447,0.369
0.325,-0.63,-0.763,-0.793,0.252,-1.29,0.877,-1.471,0.756,0.105,-1.192,-0.4,0.99,0.715,2.97,-2.695,0.218,-4.078,-2.935,-0.106,-0.754,-0.496,-1.183,-1.006,-0.388,-0.464,-0.5,1.777,0.483,1.6,1.038,0.951,0.148,-0.787,-2.494,-0.566,-2.396
-0.482,-0.533,-1.051,-1.031,0.385,-0.275,-0.819,0.224,1.44,-1.412,1.036,2.171,0.39,-0.123,-1.455,1.682,1.156,0.187,4.204,0.048,1.645,0.834,0.169,-0.437,1.054,-0.498,0.132,0.693,-2.048,0.803,-0.99,-0.465,-0.713,1.485,0.133,1.139,-0.246
-0.574,-1.2,0.586,0.458,0.036,-0.326,-0.41,0.837,-0.161,-0.651,1.631,-0.202,-0.289,1.342,3.307,-2.771,-0.328,2.139,3.513,-0.023,1.549,0.273,-0.852,-1.669,-1.454,-0.149,-0.178,0.984,0.411,1.132,1.115,1.106,-0.74,0.321,1.799,-0.286,1.051
-0.547,0.297,0.744,0.07,1.147,1.221,0.729,1.509,4.829,1.021,0.345,1.001,1.964,-0.118,-0.95,2.649,0.734,0.825,3.281,0.158,0.144,0.174,-0.052,-0.403,-0.603,-2.452,-0.283,1.295,0.787,-1.121,1.821,0.562,0.353,0.58,-0.252,-0.424,2.007
0.129,0.268,-2.35,-0.107,-1.187,-0.871,-0.343,-1.78,-1.79,-0.92,1.012,-1.555,-0.044,0.321,-0.734,-0.23,0.934,4.765,-1.951,0.235,-0.572,0.202,0.366,-1.902,-0.539,-0.565,-0.535,-0.172,-0.414,-1.068,0.613,0.343,-0.21,-0.118,-1.105,-1.378,-0.047
-1.249,-0.803,0.06,1.299,-0.096,0.608,0.461,1.426,0.533,1.237,-0.735,0.023,-0.18,-0.143,-0.068,-1.183,-1.248,-3.932,5.7,0.098,1.807,-0.497,1.363,-0.716,1.314,0.486,-0.427,-0.414,1.177,-0.566,-0.887,1.22,0.341,1.228,0.214,1.673,1.047
-2.073,0.324,0.181,-0.053,-0.292,-1.868,0.763,1.41,-1.489,-0.259,-2.21,-1.569,-1.345,-0.841,0.081,-1.251,-1.426,-8.8,-1.092,-0.545,-2.475,-2.978,-1.439,-0.454,-0.691,0.494,-0.259,-1.049,0.604,0.184,-1.673,0.158,-1.609,-0.636,-1.356,-1.764,-2.072
-0.868,0.399,0.078,1.169,-0.495,0.769,-0.618,-0.695,0.745,2.159,-0.689,-0.634,0.47,-0.994,-2.47,1.408,0.226,-2.085,1.712,0.179,0.184,-0.051,-0.13,-0.536,0.833,0.472,-0.744,-0.149,2.051,-2.518,0.996,0.554,-1.357,0.075,1.083,1.093,-0.326
-0.908,0.019,-0.326,-0.266,0.055,-1.009,-0.878,-0.162,-1.969,0.475,-0.303,-1.377,-0.09,-0.309,-0.777,-2.415,-0.098,-3.411,-1.801,-0.096,0.997,-0.871,-1.291,0.142,0.176,-1.865,-1.157,1.099,0.517,0.29,0.167,0.169,0.526,-0.605,-0.759,-0.503,0.128
